all_avg_price	first_seven_avg_price	last_three_avg_price
461.22	489.39	264.0
226.96	231.92	223.52
71.18	30.57	116.31
143.0	186.35	27.4
217.94	124.88	311.0
207.48	147.97	445.53
1822.9	1704.69	2059.33
170.72	160.4	179.33
113.97	93.07	161.0
2820.24	4022.3	1103.0
61.67	45.4	77.95
387.82	405.7	362.29
248.14	355.25	105.33
128.58	104.8	158.3
209.07	188.86	330.33
71.41	78.13	44.5
194.14	223.75	154.67
131.89	136.71	112.6
287.2	289.51	281.13
210.04	195.87	285.63
127.11	138.36	104.61
88.55	100.13	71.17
202.46	201.6	205.33
109.65	97.36	156.72
255.4	170.07	369.17
191.9	172.22	277.17
179.68	134.83	246.95
89.6	109.5	76.33
252.57	255.29	246.67
285.0	283.5	291.0
212.29	217.5	205.33
349.36	363.82	296.33
132.11	150.45	107.67
60.89	50.3	94.33
69.75	73.77	55.95
242.47	252.0	231.57
205.62	147.8	302.0
103.91	94.57	120.25
134.45	154.25	106.73
1171.55	1162.5	1182.4
51.6	49.17	53.43
477.95	527.06	311.0
174.29	186.0	165.5
292.52	277.88	345.2
8606.44	12654.83	509.67
4941.56	11035.38	66.5
242.26	234.75	260.5
209.93	204.44	213.78
465.7	932.61	92.18
693.38	495.33	1139.0
145.48	141.57	155.25
288.08	279.47	315.0
170.06	185.65	123.3
870.36	985.47	697.7
724.33	399.5	1374.0
127.33	120.66	149.0
209.19	145.26	528.85
183.08	176.89	201.67
207.23	225.75	201.05
86.59	92.45	72.52
214.41	160.74	271.67
142.0	121.5	169.33
243.29	264.74	167.0
239.45	273.5	148.67
252.15	276.76	182.41
300.69	241.8	398.83
209.0	115.67	349.0
126.49	135.5	108.47
184.27	165.0	222.8
318.83	625.33	216.67
276.64	95.0	503.7
90.5	116.24	60.47
799.5	854.57	764.45
468.38	685.11	89.1
1045.54	1949.88	141.2
96.08	23.93	132.15
54.59	46.9	75.57
251.42	270.62	213.0
147.07	132.5	239.3
132.41	124.64	152.6
198.0	226.0	160.67
119.5	86.12	186.25
382.83	421.33	344.33
253.1	310.5	138.3
396.88	372.5	470.0
164.38	189.0	125.0
133.69	152.8	114.58
446.67	580.83	312.5
169.62	181.0	158.25
472.36	165.05	718.2
123.57	118.84	133.71
152.69	155.99	142.78
146.45	140.69	159.43
174.36	193.29	141.25
276.45	433.33	119.57
178.24	167.91	225.18
196.35	191.62	202.67
160.11	136.0	208.33
73.06	74.46	70.25
70.27	60.96	86.1
108.2	109.81	105.2
161.23	173.12	110.27
120.13	108.22	136.0
160.99	126.61	221.15
107.17	113.33	88.67
638.04	1295.5	262.34
299.56	276.0	329.0
475.67	502.6	442.0
673.73	736.3	506.87
290.64	212.67	431.0
248.23	248.3	248.0
370.78	289.0	534.33
210.02	187.1	309.33
317.73	370.75	194.0
226.26	296.0	133.27
394.77	436.16	125.75
190.86	152.0	220.0
145.58	202.77	72.8
239.38	213.56	269.5
337.81	352.22	275.33
226.57	302.5	125.33
409.71	486.25	307.67
167.66	140.75	183.8
83.33	67.67	99.0
51.8	88.22	34.55
160.05	160.1	160.0
500.11	541.57	297.44
2255.0	3451.6	260.67
265.17	291.0	187.67
1147.12	552.25	1742.0
55.65	50.2	72.0
412.46	543.45	316.4
730.33	537.67	1115.67
91.15	129.36	57.19
158.68	164.54	51.27
300.39	205.97	408.29
151.31	154.5	132.8
73.54	50.27	114.25
732.83	1601.62	465.51
260.64	274.03	198.17
282.97	412.95	109.67
177.17	175.11	183.76
365.35	312.4	418.31
100.05	100.35	99.57
494.13	496.33	490.0
154.43	135.29	173.57
296.47	381.55	154.67
90.46	72.98	164.75
172.09	168.7	182.25
346.43	252.75	471.33
239.25	231.62	254.5
268.62	284.62	249.73
233.91	266.0	177.75
1187.44	1187.5	1187.4
337.0	322.0	352.0
106.43	97.0	119.0
171.25	166.4	179.33
160.44	139.34	189.98
57.05	68.1	46.0
171.4	208.33	155.57
53.38	60.92	45.01
107.06	112.43	94.16
201.48	254.33	152.69
232.17	287.58	99.18
305.36	281.04	351.55
358.81	414.5	303.12
308.9	281.0	327.5
74.71	41.7	115.97
197.1	178.45	221.97
29.29	38.23	18.56
131.99	257.33	56.78
229.1	277.77	95.25
189.69	189.53	190.1
86.06	102.9	45.8
467.43	272.5	727.33
395.78	432.61	64.27
148.43	155.75	138.67
48.86	62.97	6.53
1915.5	3239.0	592.0
388.56	495.5	245.97
253.0	256.2	249.8
630.04	276.46	1282.82
235.27	267.01	163.12
77.37	117.2	24.27
875.65	932.5	790.38
94.62	99.86	85.45
709.99	188.22	2066.6
121.99	180.78	92.59
136.29	127.93	148.82
398.23	440.25	200.14
1279.33	1779.83	278.33
217.51	201.98	258.93
77.83	88.97	68.92
109.19	112.0	107.5
250.12	163.8	394.0
37.85	34.13	42.3
60.53	58.81	63.33
118.72	131.36	97.67
165.9	277.85	16.63
54.36	57.81	46.88
131.52	135.78	123.0
274.11	226.25	301.46
226.9	238.87	191.0
113.63	153.11	76.98
218.88	174.92	409.33
189.77	206.11	153.0
299.27	354.5	152.0
122.06	123.23	119.73
344.73	325.29	378.75
782.48	492.82	1192.83
286.17	389.42	148.5
432.0	398.25	465.75
43.87	65.77	27.45
145.55	159.18	81.93
145.33	131.6	162.5
125.54	94.33	162.98
125.39	111.58	155.33
32.95	36.14	28.98
155.12	187.44	122.8
229.04	272.19	121.16
94.21	93.67	95.3
545.64	575.07	482.57
20.11	23.01	17.2
218.48	227.71	192.33
173.64	176.59	164.08
171.97	130.7	227.0
188.53	166.83	231.93
127.76	176.2	67.2
221.35	205.48	329.83
119.25	116.8	121.71
478.88	454.84	559.0
2722.75	2821.6	2558.0
15.87	21.36	9.47
104.45	78.34	304.67
311.1	300.0	322.2
72.27	36.23	120.33
161.51	178.4	139.0
303.56	301.71	310.33
2969.07	2895.3	3153.5
264.97	210.14	333.5
227.04	256.77	150.57
167.41	173.59	140.2
400.2	556.5	165.75
238.65	218.3	259.0
3069.08	3575.12	2057.0
159.42	130.2	195.95
298.26	96.54	782.4
72.56	67.83	96.2
233.5	243.89	202.33
194.78	205.1	153.5
122.82	194.33	51.3
1508.12	936.0	2080.25
218.13	172.2	310.0
383.77	378.42	393.4
200.0	203.29	194.25
321.76	317.29	331.83
869.68	159.51	1698.21
281.96	320.1	205.67
424.5	314.71	680.67
126.81	103.83	195.75
34.07	33.5	38.93
295.76	356.36	198.8
159.86	150.98	198.3
148.91	156.5	141.31
116.0	120.0	112.0
55.99	56.28	55.57
433.96	445.62	406.25
293.83	219.4	347.0
92.69	127.9	33.99
82.96	67.92	103.0
269.5	233.2	330.0
280.7	314.83	229.5
314.11	309.57	327.75
361.65	488.67	234.63
113.5	125.73	73.74
356.42	401.69	225.15
242.0	254.7	210.25
1289.44	1023.17	1822.0
175.71	231.14	120.29
381.33	347.17	449.67
98.89	163.33	50.55
223.04	232.4	209.0
180.25	174.11	198.67
692.3	1053.98	360.75
263.12	267.0	259.25
141.62	103.92	188.75
330.21	408.43	111.2
157.78	137.93	177.63
83.54	84.33	81.97
151.33	181.33	121.33
139.18	141.95	131.4
493.14	239.67	683.25
266.75	288.67	244.82
51.99	45.72	57.63
230.14	224.29	247.71
142.35	130.56	163.0
403.94	294.76	707.2
287.05	355.91	192.38
192.87	211.36	94.3
347.25	225.0	434.57
148.41	189.68	109.72
109.91	74.57	171.75
48.41	59.92	34.02
208.93	209.56	207.32
768.53	806.02	56.2
175.35	130.3	220.4
115.68	106.0	131.82
314.82	537.67	91.97
301.46	316.55	273.8
397.73	237.9	557.56
229.42	188.11	260.41
62.38	51.45	84.22
1427.08	2013.22	108.25
191.19	192.27	188.8
63.0	55.2	65.84
297.7	291.85	305.68
157.86	137.77	218.14
221.62	205.5	260.3
156.08	149.32	205.67
222.77	184.85	273.33
90.19	102.02	83.2
76.61	79.3	73.25
90.71	98.86	76.45
149.07	160.75	143.22
610.9	582.89	642.41
161.0	143.32	196.37
309.18	390.0	212.2
270.25	260.65	331.0
54.78	56.93	52.63
64.37	73.2	34.93
151.33	171.1	111.8
162.29	164.6	160.85
100.94	78.86	211.33
281.33	203.5	437.0
292.36	191.0	414.0
877.75	1026.12	581.0
58.99	62.86	40.9
55.28	66.5	40.33
95.29	133.16	32.17
84.57	94.69	68.38
334.4	234.33	359.42
140.17	144.88	121.33
225.64	266.83	143.27
179.43	179.17	179.97
241.21	211.56	294.6
63.38	60.47	67.74
435.0	429.2	444.67
307.55	271.87	414.6
4245.29	3465.67	4830.0
158.17	172.54	124.63
223.29	147.33	280.25
211.44	191.0	245.5
125.62	132.0	115.0
270.83	304.36	207.49
311.82	277.88	440.8
63.24	67.33	32.96
230.48	69.97	391.0
431.33	440.82	416.43
138.1	22.93	291.67
43.64	31.5	59.83
388.92	530.5	318.12
143.11	148.07	125.75
163.22	121.44	205.0
251.24	282.98	198.33
102.91	123.04	55.95
112.11	116.91	91.33
219.1	204.2	234.0
205.65	161.11	268.0
961.62	902.0	1061.0
330.42	292.09	560.4
533.66	495.78	735.67
100.46	163.33	37.59
104.6	111.17	94.75
119.33	144.67	94.0
192.26	181.5	235.3
234.43	193.5	289.0
292.97	319.38	248.93
89.38	76.13	109.25
267.71	270.79	261.22
77.21	77.2	77.27
458.92	371.8	521.14
152.96	164.81	125.32
84.85	85.47	83.75
277.58	324.46	176.0
209.1	265.0	153.2
156.63	57.53	230.95
745.0	696.75	809.33
277.56	290.13	264.98
94.87	92.0	96.6
129.54	126.13	135.5
15.41	11.87	23.67
319.8	288.43	393.0
109.68	99.56	119.8
361.21	417.38	260.68
87.3	104.23	72.49
455.86	225.67	628.5
464.03	477.68	378.75
211.51	105.51	317.5
299.24	243.91	400.67
146.75	77.59	238.97
134.68	79.76	189.6
267.18	398.17	110.0
284.39	285.79	282.35
114.31	167.93	72.61
248.29	283.56	169.62
200.41	217.29	115.96
419.21	509.78	256.2
186.41	134.32	325.33
330.06	447.88	212.25
179.56	182.0	174.67
35.44	36.3	34.58
348.21	386.7	252.0
512.96	414.93	660.0
381.38	729.75	149.13
349.12	282.92	508.0
122.55	107.62	161.62
495.5	434.71	580.6
205.73	215.35	180.72
477.9	248.0	822.75
184.38	170.03	251.33
93.93	111.52	79.05
648.63	883.28	179.34
166.46	176.06	68.52
271.61	317.42	180.0
329.86	251.67	388.5
111.06	140.0	76.34
211.89	209.0	219.4
207.5	190.33	224.67
380.76	471.67	244.39
357.18	340.62	401.33
138.29	98.33	168.25
187.5	118.33	256.67
206.94	134.99	386.83
165.72	173.68	128.6
282.86	240.47	367.66
454.5	352.33	585.86
59.72	72.3	47.13
124.37	100.05	173.0
423.32	377.06	608.33
480.86	851.67	202.75
1647.96	2068.8	1279.72
366.5	410.92	251.0
469.56	482.43	459.56
174.94	187.73	146.8
2473.69	2759.33	2259.45
288.17	211.67	364.67
288.77	255.45	388.71
184.99	151.75	271.4
279.92	279.0	281.0
794.63	956.33	632.93
439.43	425.67	449.75
416.01	453.75	199.0
276.26	288.41	239.82
172.38	180.26	117.99
431.24	377.54	699.75
829.33	730.89	1124.67
401.11	285.33	632.67
179.07	203.69	100.3
240.39	239.87	242.75
495.19	506.09	447.2
149.11	155.67	136.0
270.86	287.0	249.33
174.34	376.2	22.95
166.75	174.23	150.53
204.25	184.23	239.28
232.28	352.55	112.0
96.57	83.4	107.86
194.57	200.41	179.0
240.53	250.97	223.45
174.46	177.02	160.62
479.33	596.33	245.33
278.63	270.5	292.19
1590.71	249.5	3379.0
390.07	238.88	591.67
621.31	586.22	700.25
173.47	200.08	67.0
332.21	353.47	251.4
96.4	138.75	39.93
180.0	234.8	111.5
133.54	130.37	142.0
140.88	138.15	152.67
140.81	136.1	148.67
136.04	145.12	115.85
118.35	127.92	84.85
133.89	120.86	168.63
34.33	35.33	33.33
368.68	424.5	271.0
534.71	395.33	639.25
568.18	497.61	885.75
234.73	218.14	254.09
93.32	37.88	176.47
468.44	260.85	1022.0
201.27	174.88	271.67
955.23	1709.56	12.32
250.62	247.96	267.73
78.28	97.12	59.42
173.0	175.0	170.33
2437.76	2438.25	2435.88
761.5	148.27	3010.0
197.7	254.9	145.7
34.2	37.45	8.2
193.08	200.89	175.5
264.25	180.29	381.8
72.5	86.02	22.9
339.3	306.09	485.4
152.5	179.6	107.33
85.31	88.52	75.67
194.45	193.53	197.0
876.45	832.0	913.5
261.0	246.75	280.0
671.6	812.4	530.8
213.18	229.6	153.0
135.18	114.26	184.0
85.6	62.4	112.11
94.28	97.43	87.09
281.0	394.67	195.75
315.64	270.78	360.5
215.67	173.06	343.5
109.35	123.96	90.57
187.36	99.4	260.67
188.59	203.83	154.3
94.17	118.67	69.67
91.88	111.36	39.93
356.86	315.75	411.67
282.86	291.3	261.75
341.88	209.8	562.0
290.04	435.84	102.57
369.23	347.84	412.0
423.74	442.46	383.17
111.02	117.97	104.07
73.76	68.47	89.63
175.86	202.9	108.25
258.29	220.75	308.33
145.43	135.25	159.0
1109.21	1566.82	194.0
355.8	351.38	377.29
63.11	83.43	59.53
27.41	24.67	29.05
62.96	44.91	88.76
331.01	359.97	248.29
96.86	84.67	106.0
60.62	35.22	102.97
409.14	94.33	645.25
183.82	182.58	186.8
316.0	283.0	398.5
75.47	88.97	52.95
271.72	217.14	471.83
140.4	96.0	170.0
270.35	257.32	291.2
138.42	154.4	110.47
372.35	371.67	372.58
721.8	746.44	623.25
28.62	33.36	19.15
291.28	311.05	212.19
486.23	557.62	372.0
57.89	65.34	36.77
530.0	719.33	205.43
232.21	270.34	98.75
1180.32	1375.29	254.22
219.69	191.65	261.75
284.38	269.46	335.12
138.04	111.92	242.5
652.84	735.18	396.67
380.9	439.57	244.0
196.72	121.7	328.0
116.85	175.5	38.66
183.5	176.14	200.67
674.91	930.43	227.75
109.41	112.03	92.0
783.0	457.17	1597.6
732.72	873.45	204.97
215.88	297.67	180.83
222.82	291.14	103.25
132.66	148.17	98.52
1378.93	1549.91	752.0
288.33	387.33	139.83
971.47	1754.0	286.75
362.27	530.2	194.33
838.5	1914.67	377.29
244.13	257.83	186.6
162.54	144.9	221.33
396.53	520.43	231.33
163.22	146.76	220.83
1715.45	2541.29	270.25
4.26	4.86	1.74
99.83	93.89	117.67
155.18	158.14	148.27
363.67	410.67	269.67
199.67	137.33	262.0
640.08	666.33	537.72
150.23	153.14	134.86
507.0	522.13	444.29
235.77	247.1	226.33
295.8	335.86	225.7
1189.83	1262.33	1117.33
284.45	294.43	267.0
101.0	122.71	73.85
233.38	164.4	348.33
499.5	431.67	567.33
445.0	525.38	353.14
137.78	174.11	28.79
541.42	370.33	712.5
2968.5	2318.0	4052.66
143.08	118.95	312.0
177.62	64.57	290.67
115.13	120.67	94.38
388.45	533.67	214.18
57.97	17.14	153.24
163.56	202.49	62.34
306.8	312.08	297.0
336.07	399.68	201.77
125.06	150.6	93.14
93.8	56.27	131.33
1949.67	1843.22	2322.25
319.32	169.57	528.96
810.06	971.67	325.25
234.11	199.17	304.0
151.89	140.11	170.74
330.5	391.0	209.5
516.91	606.02	267.4
100.33	215.03	14.3
234.77	294.42	163.2
491.75	555.17	396.62
203.67	222.56	96.6
281.77	185.56	498.25
179.61	119.32	290.15
882.56	1072.2	645.5
332.92	338.44	320.5
2440.58	2557.59	1855.56
341.0	427.71	138.67
92.82	99.6	84.35
206.4	187.5	234.75
178.37	3.41	615.75
180.0	144.8	224.0
34.69	41.98	24.97
86.08	92.71	67.52
124.24	138.96	71.28
59.77	33.9	94.27
403.17	347.0	571.67
474.01	162.74	863.1
239.72	159.09	642.83
299.81	304.39	294.57
234.22	244.83	213.0
462.25	412.99	631.14
46.3	48.0	44.6
183.75	225.81	71.6
299.33	358.78	121.0
627.39	781.64	267.46
2539.02	2587.09	2394.82
95.9	72.96	153.25
430.42	470.4	297.17
264.07	253.17	307.67
233.33	198.0	268.67
567.12	163.25	971.0
2061.15	82.66	4039.63
70.32	68.73	77.96
915.28	1780.59	49.97
2160.72	2921.38	449.25
204.71	168.17	229.08
71.43	73.1	62.0
149.3	325.28	61.31
252.65	290.44	139.27
363.0	350.26	409.19
99.54	96.6	101.98
191.86	209.0	169.0
194.68	194.08	198.0
111.78	102.0	124.0
2593.57	4342.25	262.0
332.01	168.56	462.76
141.52	76.45	271.67
95.98	88.16	105.75
380.92	176.66	809.86
240.5	292.75	136.0
417.55	500.15	128.45
243.99	227.0	250.36
64.86	66.65	49.97
135.13	156.72	106.33
157.4	160.36	155.29
155.22	160.83	144.0
218.58	362.0	170.78
349.67	457.67	133.67
334.44	412.0	179.33
927.54	228.37	2792.0
149.77	150.9	146.0
261.24	203.23	332.14
206.54	317.67	150.98
112.49	120.51	35.0
245.71	405.0	126.25
82.33	81.76	89.0
283.09	287.71	275.0
98.92	195.3	50.73
331.78	408.67	293.33
53.11	26.42	97.6
225.41	211.96	232.89
216.51	188.83	389.5
368.82	290.44	473.33
35.34	54.12	7.18
142.0	157.8	115.67
543.35	712.94	102.4
162.11	205.17	76.0
181.81	50.89	400.0
138.49	177.4	73.63
79.97	62.56	109.0
97.43	123.96	26.67
1368.35	1703.67	865.37
244.84	249.61	224.16
191.62	219.13	136.6
177.61	270.75	136.22
246.43	128.64	658.73
157.53	160.59	136.17
130.93	338.33	42.04
204.38	285.0	156.0
266.69	97.27	662.0
153.56	182.5	114.97
353.25	363.0	343.5
156.62	176.0	145.0
202.89	245.57	175.73
293.17	334.43	169.41
352.15	319.47	504.67
83.01	85.26	75.13
39.91	45.36	16.27
320.71	332.0	305.67
219.58	368.67	70.49
384.57	400.56	333.4
1027.77	1320.12	560.0
205.21	228.36	112.6
249.38	165.0	333.75
381.66	350.68	417.29
356.67	355.12	358.43
53.0	47.88	75.53
181.62	185.0	179.6
72.91	83.5	44.67
183.16	135.1	218.4
499.0	493.5	503.4
257.88	205.59	454.0
83.91	89.77	72.2
296.87	278.55	347.25
289.56	268.96	392.57
119.26	100.88	143.78
130.75	105.66	145.8
304.05	325.91	277.33
270.05	272.68	261.5
178.25	228.88	127.62
168.71	152.0	181.25
91.86	77.0	103.0
437.3	416.5	485.83
379.81	235.25	524.38
372.42	667.57	28.08
110.2	115.24	85.0
374.44	305.33	409.0
99.44	78.83	140.67
170.29	156.2	178.11
326.14	296.12	347.96
268.0	279.85	200.29
151.48	154.11	143.6
129.54	288.33	99.77
458.7	193.91	855.88
330.0	310.2	349.8
77.73	74.38	86.67
286.29	100.67	425.5
111.34	79.2	129.2
104.64	109.14	96.75
260.11	279.6	235.75
378.5	285.0	472.0
109.86	108.27	118.33
130.13	105.88	178.65
488.09	580.94	395.25
196.23	192.75	221.5
1141.5	1307.37	91.0
647.0	739.25	524.0
204.89	224.85	158.3
114.61	160.57	39.94
176.11	150.67	195.2
170.43	123.67	205.5
154.26	154.57	153.43
732.69	670.69	877.33
349.12	44.87	653.37
242.87	227.43	275.3
310.06	281.67	346.57
321.32	326.85	292.58
126.71	115.75	141.33
471.5	302.0	641.0
114.5	132.0	85.33
91.66	83.87	98.8
345.89	382.83	272.0
181.86	157.75	214.0
74.47	101.76	41.72
171.91	173.08	170.55
152.73	154.42	133.75
31.03	41.82	26.05
201.31	170.75	250.2
420.2	404.33	444.0
159.34	145.32	204.2
82.47	57.93	107.0
131.16	106.66	155.67
55.74	53.67	68.87
424.11	384.33	503.67
215.79	296.0	28.63
112.7	156.33	79.97
156.75	165.36	128.75
71.68	66.07	101.6
298.94	319.86	252.9
472.17	390.33	554.0
316.08	274.5	422.33
166.71	104.67	213.25
74.04	71.63	78.38
177.73	166.06	221.5
18.42	38.1	7.68
515.13	560.7	424.0
137.84	127.86	155.8
266.03	208.12	594.22
109.06	127.65	67.25
208.43	192.19	235.5
207.38	213.0	201.75
180.56	216.09	102.38
136.91	139.23	132.53
127.09	114.67	173.65
248.14	259.25	233.33
149.43	120.0	172.98
230.37	250.92	141.33
153.38	106.57	194.34
663.52	753.65	62.6
233.88	177.25	290.5
267.15	252.41	370.33
313.12	369.8	218.67
22.31	34.2	7.45
107.7	152.33	40.76
189.13	193.92	161.0
141.06	192.56	89.55
120.58	171.5	95.12
380.93	411.09	270.33
79.89	61.94	151.69
260.3	289.38	78.5
799.39	1025.58	120.83
203.47	1.61	405.33
1099.83	90.33	2109.33
122.45	135.25	109.65
84.05	89.7	52.95
351.35	349.56	359.9
89.33	67.2	117.0
264.16	224.71	310.19
203.12	214.82	156.33
162.15	179.47	98.67
498.76	459.06	625.8
239.43	171.0	330.67
150.59	159.25	141.92
195.27	222.25	159.3
58.26	69.71	48.45
309.67	330.35	290.37
95.29	143.27	37.71
150.31	188.72	122.65
65.95	43.6	74.33
360.73	274.8	432.33
152.19	113.62	258.25
274.76	325.33	236.82
665.85	787.33	392.5
256.56	281.98	163.33
187.14	153.5	232.0
76.46	92.94	54.5
391.25	390.0	395.0
165.23	187.39	86.09
370.44	261.47	501.2
190.47	180.61	220.81
367.0	337.92	483.33
641.93	541.42	1044.0
140.39	140.63	140.05
143.08	165.09	113.74
409.6	647.24	53.15
395.34	345.76	525.49
858.86	331.5	1562.0
203.64	200.88	211.0
333.07	378.57	253.45
306.26	303.65	326.0
51.67	57.03	22.23
1043.11	939.86	1195.26
173.56	159.21	204.16
117.93	125.13	103.52
489.89	589.23	405.83
294.5	325.57	222.0
230.65	239.32	143.97
272.99	196.41	451.67
147.97	86.93	193.75
142.8	71.6	332.67
106.7	108.8	104.6
775.0	673.0	928.0
280.55	416.87	69.26
147.22	200.11	110.6
320.03	317.6	324.08
643.62	628.6	668.67
168.67	172.5	157.2
361.65	378.23	342.71
71.12	80.67	61.58
351.5	402.6	266.33
234.38	174.0	252.5
195.62	189.0	206.67
236.67	237.67	234.67
160.75	188.75	132.75
505.69	524.82	436.8
223.21	226.54	215.44
125.97	55.8	219.53
104.96	107.64	98.0
155.36	170.86	128.25
246.36	251.7	235.69
110.02	160.33	9.4
246.63	186.62	366.67
3193.4	3574.94	2379.47
143.79	149.74	122.95
195.59	204.14	138.63
286.14	308.75	256.0
128.67	140.33	105.33
171.0	201.0	111.0
121.92	171.4	91.0
87.11	73.57	97.64
146.81	147.98	140.93
36.44	13.72	55.38
391.0	456.0	282.67
169.86	180.2	120.75
113.66	123.92	34.97
173.35	122.22	275.6
141.16	105.92	185.2
75.72	145.27	34.0
139.57	201.25	57.33
639.17	345.33	933.0
172.3	197.71	133.04
353.4	290.67	541.6
75.62	34.33	125.16
226.64	252.3	175.33
134.81	130.41	150.2
200.04	215.2	156.71
339.57	321.27	359.69
321.9	207.86	401.73
140.1	127.36	159.79
132.33	144.99	89.6
235.31	405.0	133.5
697.48	235.48	974.68
93.16	62.13	120.32
153.32	214.0	92.63
455.6	442.5	475.25
85.7	78.8	97.2
92.47	97.97	87.88
135.29	111.54	176.85
530.58	471.75	631.43
196.42	119.3	244.63
97.78	90.83	114.0
196.26	142.43	277.0
39.59	29.7	47.83
102.98	98.67	107.3
444.29	254.5	697.33
361.99	423.67	269.48
418.55	381.24	630.0
54.27	60.25	46.3
4907.71	4828.5	5013.33
141.03	143.04	131.99
50.93	47.14	62.27
294.38	336.4	154.33
1459.14	776.0	1971.5
148.7	131.32	174.77
150.26	126.55	176.34
157.43	154.07	168.63
84.09	96.8	61.2
181.71	178.8	189.0
56.41	29.26	69.98
151.05	180.98	125.4
92.55	86.27	136.47
656.65	756.31	208.16
58.95	69.3	48.59
76.75	76.58	77.3
79.36	62.72	91.85
431.21	493.4	275.75
65.68	49.36	111.4
1338.12	1423.6	1195.67
53.83	63.66	30.91
442.23	508.31	244.0
408.74	463.92	374.25
291.18	436.86	36.25
169.21	156.0	217.67
246.25	168.2	376.33
182.59	194.62	151.0
337.47	377.62	291.57
235.18	160.67	309.7
491.91	190.18	879.84
252.12	238.49	270.29
28.99	33.4	23.48
398.73	230.0	694.0
61.56	58.27	72.08
423.69	528.0	215.07
29.48	32.3	25.72
83.82	94.46	66.08
123.5	168.33	78.67
64.39	51.22	86.33
186.61	159.15	222.3
268.31	434.5	177.67
1542.88	1686.6	1303.33
1301.71	2106.5	228.67
564.0	628.0	484.0
306.12	225.43	548.2
1222.21	779.0	1554.62
188.3	171.88	215.67
97.32	125.0	69.63
182.23	213.66	129.83
268.09	160.02	484.24
784.67	314.45	1348.94
57.07	23.38	102.0
46.93	55.07	25.2
152.77	184.46	105.25
1198.95	1349.08	98.0
274.65	298.21	162.75
360.93	362.21	354.97
366.91	390.38	304.33
54.84	60.77	43.0
235.14	226.25	247.0
174.17	196.93	153.04
237.84	248.31	182.0
152.88	142.2	170.67
621.7	653.08	464.8
216.5	196.2	284.17
564.11	617.33	457.67
211.12	226.25	196.0
283.03	291.26	238.6
134.23	182.2	6.3
260.2	290.86	188.67
239.6	200.33	298.5
2214.33	963.0	3215.4
168.5	68.67	228.4
52.46	30.45	85.47
199.9	267.12	65.45
313.18	365.43	221.75
59.72	62.61	56.24
155.53	101.4	223.2
50.85	43.36	80.8
179.5	167.95	195.38
435.14	146.23	1054.21
285.29	297.69	260.5
115.02	123.85	77.96
72.2	117.0	27.4
192.5	193.36	190.6
93.74	100.0	89.98
3072.14	1175.66	8002.98
291.88	318.6	247.33
266.46	256.33	288.74
1112.67	1059.0	1166.33
200.83	193.33	208.33
871.2	1278.83	259.75
127.37	58.87	178.75
455.96	746.5	68.57
120.33	111.67	129.0
265.94	163.88	368.0
131.1	119.66	174.6
295.49	214.6	353.27
165.05	47.67	243.3
124.74	135.48	104.61
179.33	120.67	238.0
514.44	492.0	542.5
220.75	235.17	143.8
337.79	281.15	462.4
475.7	383.44	807.8
927.17	491.43	1537.2
387.64	357.42	528.67
283.4	300.17	258.25
844.12	971.25	717.0
157.42	170.5	144.33
234.83	283.24	170.28
362.86	485.33	271.0
212.77	227.11	180.5
83.93	95.2	74.92
100.04	104.79	74.38
168.03	149.0	196.56
339.05	382.3	245.33
97.66	99.74	87.96
140.15	127.1	174.93
353.78	363.16	339.7
75.63	57.06	168.45
83.82	83.32	84.45
53.38	54.94	51.42
410.83	477.6	359.47
93.78	110.17	61.0
212.73	251.07	130.57
184.77	197.18	142.6
133.48	143.71	98.26
1553.95	744.23	3308.33
3121.0	3296.4	2828.67
169.5	173.69	151.33
170.38	210.25	130.5
852.36	24.85	1514.36
664.73	383.22	1024.44
134.73	120.91	172.75
79.25	56.0	118.0
398.53	348.57	442.25
70.69	84.54	33.77
395.4	442.07	286.5
354.58	392.6	312.34
156.95	140.8	173.1
115.56	98.97	137.67
164.5	133.6	216.0
101.04	109.93	95.71
149.58	89.87	269.0
127.91	146.09	77.9
236.13	240.44	205.93
151.12	88.98	275.4
384.17	257.89	690.86
3226.44	3295.0	3089.33
46.54	45.59	51.63
305.86	306.89	304.0
140.34	120.72	166.5
152.6	143.71	173.33
242.5	173.67	449.0
127.31	135.53	110.87
94.77	50.92	147.38
2862.0	4756.4	494.0
75.11	59.19	122.86
254.27	314.07	149.62
99.72	71.96	151.29
125.13	121.25	133.74
178.28	182.03	173.41
86.34	72.65	118.26
262.9	286.33	227.75
