wm_poi_id	wm_poi_name	primary_second_tag_name	primary_third_tag_name	primary_first_tag_name	poi_brand_id	aor_id	poi_score	delivery_comment_avg_score	food_comment_avg_score
2339	ff2965-1c925-2c1019-a13945-b43550-121306-251713-a21596-063761-431608-272349	1	16	0	8	1	4.83	4.95	4.83
2340	9f790-cc34-032268-121306-5e2725-72226-431608-272349	4	63	0	8	0	5	5	5
2341	b43550-4a2318-7f2759-633547-d52609-c62143-7f2759-322524-a23694-b43550	0	15	0	8	6	4.56	4.11	4.56
2342	6a3579-233398-f81036-66812-dd3028-021794-121306-223664-d91077-8c2935-431608-272349	4	105	0	447	2	4.5	5	4.5
2343	b31-9e1046-6a3579-67198-c53116-4a3834-431608-121306-c02692-66812-713861-431608-272349	1	2	0	8	5	4.83	5	4.67
2344	f82023-f82023-c2857-693510-922125-f82023-2c1019-121306-251713-a21596-063761-431608-272349	0	15	0	8	6	4.85	4.93	4.85
2345	9b2653-923691-e21103-2d2087-b2193-fc3373-d72063-121306-5e2725-a21596-063761-431608-272349	1	32	0	8	0	4.58	4.9	4.6
2346	ee867-dc2847-a43251-032517-5f164-bf813-8a2972-8a2972-a32507-5a1952-e93887-f91991-013607-251116	0	4	0	8	6	0	0	0
2347	2d4026-b6684-a22132-0a2432-292238-2d4026-b6684-a22132-603585-0a2432	0	0	0	8	3	4.58	4.88	4.61
2348	ce4073-7b3242-8d3794-87965-6d3428-121306-ae1323-f33446-6d3428-c62143-341620-233398-6d3428-272349	0	67	0	8	7	0	0	0
2349	f82023-f82023-c2857-c62143-922125-f82023-2c1019-121306-402923-84752-431608-272349	0	15	0	8	7	4.33	5	4.27
2350	402923-1c925-7c1774-e93887-6b1653-222226	5	未知	1	8	6	0	0	0
2351	39147-403983-50882-59366-e41314	0	12	0	8	1	4.44	5	4.33
2352	14346-a93922-8c2935-121306-402923-84752-ac854-cc34-d0128-431608-272349	0	48	0	301	3	5	5	5
2353	87965-e52645-431608-121306-6f3045-1d283-1d553-431608-272349	7	36	0	125	6	NULL	NULL	NULL
2354	812439-6a3579-2c1019-11949-121306-8d3794-dd2480-901869-713861-f91501-ac854-833800-4f1911-5a1952-ac854-8c2935-431608-272349	7	37	0	103	10	4.75	5	4.62
2355	fa4015-fa4015-5c2699-c62143-dd1152-431422-c02692-fa4015-2b3552-121306-402923-84752-431608-272349	11	未知	2	8	3	0	0	0
2356	b2193-ba1192-11995-11995-121306-8d3794-dd2480-901869-713861-901015-ac854-d82670-ce4073-5a1952-ac854-8c2935-431608-272349	6	未知	2	375	0	4.87	4.87	4.9
2357	f42916-2e168-b43550-683364-7e1325-8d3237-f83517	0	15	0	8	2	4.78	5	4.78
2358	ec2719-332202-043726-5f38-30514-c23605-b43550	0	47	0	8	7	NULL	NULL	NULL
2359	0f2124-603872-87107-0f2124-603872-603872-da697-da697	8	未知	2	8	3	NULL	NULL	NULL
2360	1f2314-604088-59366-e41314	0	12	0	8	9	NULL	NULL	NULL
2361	de2424-d71618-431608-121306-321007-1f2100-111881-431608-272349	0	29	0	8	6	5	5	5
2362	d0253-d72063-d32365-633554-431608	0	12	0	8	8	NULL	NULL	NULL
2363	5e3819-141327-861493-141327-082380-233398-a23694-121306-8d3794-16978-d92985-901869-713861-901015-502388-bb2878-5a1952-ac854-8c2935-431608-272349	0	1	0	8	6	4.61	5	4.67
2364	b2193-db2797-812352-c62143-b2193-682499-b43550-c62143-37300-e41314	0	15	0	8	0	5	5	5
2365	eb2057-0f95-2c1019-df2800-992998-a23694-b43550-121306-8d3794-552153-901869-713861-901015-6a3579-052425-5a1952-ac854-8c2935-431608-272349	0	15	0	8	6	5	5	5
2366	5d2360-094065-74760-121306-5315-823574-f81036-431608-272349	0	15	0	51	6	4.84	4.88	4.83
2367	5d2360-094065-74760-121306-ce141-682644-063761-431608-272349	0	15	0	51	0	4.77	4.92	4.79
2368	fc647-a63626-031708-082380-233398-33816-121306-79217-cd3847-e21602-431608-272349	0	1	0	30	6	4.29	4.69	4.38
2369	3f1985-253623-982162-613072-6d930-ae786-121306-f51074-e5445-871632-431608-272349	0	0	0	94	4	4.84	4.98	4.85
2370	342412-6b2044-5f1581-39147-102277-4a2318	1	24	0	8	10	4.64	5	4.65
2371	fc647-a63626-031708-082380-233398-33816-121306-353998-67198-063761-431608-272349	0	1	0	30	10	4.58	4.98	4.64
2372	0b2594-be2895-4f1911-d13754-0b2594-1c925-121306-79217-cd3847-e21602-431608-272349	4	44	0	448	0	4.75	4.95	4.79
2373	101946-002989-3c1850-753281-fa1254-4a2318-121306-5e2725-a21596-063761-431608-272349	1	20	0	8	0	4.45	4.81	4.44
2374	7b3565-d3331-e93887-613072-6d930-ae786-121306-8c2935-f13620-431608-272349	0	4	0	78	2	4.82	4.77	4.85
2375	102277-65804-ac854-4f1911-121306-192896-2c3863-871632-431608-272349	1	2	0	410	2	4.53	5	4.56
2376	9a2669-cf2679-3b4047-e41314-6f228-121306-a22084-e21602-431608-272349	1	2	0	8	8	4.82	5	4.82
2377	af1654-d556-af1654-042150	1	33	0	8	10	3.64	5	3.82
2378	243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-a63626-923691-431608-272349	0	0	0	24	0	4.78	4.91	4.82
2379	302658-52727-042150-121306-a22084-e21602-431608-272349	0	0	0	0	8	4.75	4.91	4.75
2380	a54081-d32947-901015-a54081-e41314-8a2234-931140	3	10	0	8	0	4.47	5	4.4
2381	342036-d556-c3176-d32947-43819-6d3428	0	26	0	8	3	4.68	4.85	4.72
2382	042150-b12072-5a1952-121306-ce4073-ff2187-272349	2	未知	1	17	8	0	0	0
2383	042150-323291-b12072-402923-d71618-431608-121306-812352-7e1325-df2800-121725-272349	5	未知	1	8	6	0	0	0
2384	8f1462-072183-174019-e41314-6f228	0	26	0	8	3	4.25	5	4.5
2385	4a355-5b1949-66812-d82616-d62216-121306-28807-e72968-431608-272349	0	21	0	449	7	4.73	5	4.62
2386	792828-063761-062757-c53116-4a3834-431608	1	2	0	8	5	4.86	4.94	4.88
2387	a8269-65804-253866-341600-d13024-121306-102277-9f1640-0d1431-063761-231660-d0128-431608-272349	8	未知	2	369	5	4.9	5	5
2388	852529-e93739-cf2679-3c1399-5f38-30514-de2424-121306-a63626-d83957-431608-272349	0	47	0	450	9	0	0	0
2389	b92083-8d1398-e314-d71618-121306-79217-cd3847-e21602-431608-272349	1	2	0	451	0	4.27	4.91	4.48
2390	87107-0f2124-2d4026-1b1099-a32507-341600-d13024-121306-60172-d556-c92945-513720-9b2653-dc3924-a53996-431608-272349	8	未知	2	141	2	4.83	5	4.82
2391	3f1985-253623-982162-613072-6d930-ae786-121306-5d2360-612035-5e2725-951677-431608-272349	0	0	0	94	4	4.74	5	4.8
2392	77781-ba1465-d13754-0b2594-1c925-dd3028-021794-121306-79217-cd3847-e21602-431608-272349	4	44	0	452	6	4.17	5	4.33
2393	8b3036-7f4028-db2797-812352-c62143-43819-54938-c62143-341620-233398-6d3428-121306-5e2725-98183-063761-431608-272349	0	39	0	172	8	4.66	4.93	4.68
2394	bf1273-eb2057-551115-f81036-713861-de2424-2c1019-121306-402923-e4673-871632-431608-272349	7	36	0	8	2	0	0	0
2395	792828-0c1478-2e1710-1b3561	1	33	0	8	0	4.64	5	4.45
2396	771437-712910-ac854-4f1911	1	5	0	8	4	4.44	4.81	4.44
2397	363247-0a2356-48690-042150-121306-e52645-ef3399-713861-431608-272349	1	16	0	8	0	4.6	4.89	4.71
2398	253623-fa1254-0b297-2c1019-121306-cd2378-8d1754-663941-431608-272349	7	36	0	8	8	0	0	0
2399	8a2234-72855-e33426-1c925-be2895-121306-a93922-66812-ed213-431608-272349	0	12	0	213	8	4.53	4.89	4.61
2400	43819-10905-812352-7e1325-df2800-121725	5	未知	1	8	4	4.85	4.9	4.85
2401	321829-60442-4a3834-121306-102277-9f1640-433290-253623-60172-d556-431608-272349	7	36	0	155	2	4.78	4.78	4.72
2402	39147-102277-231660-a62740-e52645-7b1223-d82616-d62216	0	21	0	8	8	0	0	0
2403	962462-443811-962462-6a841-962462-33816-121306-5e2725-a21596-063761-ce4073-2b3528-431608-272349	0	28	0	87	0	4.43	4.86	4.5
2404	302658-52727-042150-121306-b82976-ff2187-431608-272349	0	0	0	0	10	4.2	4.84	4.26
2405	8a2234-4a355-b2193-11949-121306-402923-84752-c2857-a8269-431608-272349	0	62	0	453	3	0	0	0
2406	1f2100-111881-d81534-66151-b43550-121306-5e2725-72226-431608-272349	0	6	0	84	6	4.8	4.9	4.82
2407	39147-102277-e01010-2e1710-4a2318-931140	1	24	0	8	2	4.54	4.96	4.56
2408	9067-4b1486-023798-af1654-121306-af1654-4a2318-032517-8a2234-c23605-6b3322-b2193-fc3373-032517-051683-353977-431608-272349	1	13	0	144	3	4.27	4.87	4.27
2409	d82670-043458-043458-263949-402923-5a1952-ac854-121306-223664-d91077-8c2935-431608-272349	7	58	0	333	2	4.57	4.94	4.59
2410	042150-b12072-5a1952-121306-102277-9f1640-492461-e22943-431608-272349	2	未知	1	17	1	4.78	5	4.78
2411	c02692-7b3449-c22859-d71618-be2895-121306-353998-67198-063761-431608-272349	0	38	0	8	3	4.75	4.89	4.75
2412	d81534-66151-842342-d81534-66151-b43550-121306-8c2935-f13620-be1093-db3612-e11381-431608-272349	0	6	0	211	2	4.91	4.97	4.91
2413	9f1640-1d1024-c22442-121306-353998-67198-063761-431608-272349	7	36	0	279	3	4.74	5	4.65
2414	6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-ce141-682644-063761-6417-b13427-a53996-431608-272349	8	未知	2	41	5	0	0	0
2415	6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-402923-8c2935-514032-6417-b13427-a53996-431608-272349	8	未知	2	41	10	3.67	4	4.33
2416	923691-ce4073-031473-612513-5f1581-fc3373-d71618-121306-402923-e61012-431608-272349	0	29	0	29	3	4.82	5	4.82
2417	e33426-1c925-47381-121306-353998-67198-063761-431608-272349	0	12	0	8	10	4.73	4.88	4.75
2418	07903-2e1710-8a2234-931140-121306-102277-9f1640-4a2318-c92922-773777-5d2360-612035-5e2725-951677-431608-272349	1	2	0	443	4	4.64	4.87	4.61
2419	b81428-db2797-812352-831995-7f4028-c34009-2c1019-b43550-121306-8d3794-9d1564-901869-713861-901015-5e1438-7f3309-ae2775-5a1952-ac854-8c2935-431608-272349	0	15	0	8	4	3.94	5	3.88
2420	f71647-d32947-641271-641271-323291-121306-223664-d91077-8c2935-431608-272349	4	88	0	8	2	0	0	0
2421	bb3606-db928-111881-2b3552-e33591-121306-2f3741-6b177-593730-402923-ba2675-271898-431608-272349	0	21	0	8	7	4.8	5	4.82
2422	6b2044-341758-e72867-c53116-ed4077-121306-ce4073-2b3528-431608-272349	1	32	0	454	0	4.86	5	4.88
2423	9f1640-112251-0b2594-4f1911-d13754-0b2594-1c925-dd3028-021794-121306-e72968-36950-e33591-431608-272349	4	44	0	137	8	5	4.71	5
2424	322524-be1042-341620-4a2318-8a2234-66812-a72217-341620-a13945-922125-b2193	0	71	0	8	2	4.38	5	4.5
2425	e21548-c93763-be1093-d4496-121306-5d2360-612035-5e2725-951677-431608-272349	1	13	0	265	4	4.69	4.74	4.69
2426	87107-0f2124-ee867-da697-ea2006-a43251-0f2124-0f2124-ee867-af3196-dc3059-2d313-243857-2b4091-743115-ac854-e41314-121306-102277-9f1640-402923-e22943-431608-272349	0	34	0	106	6	4.78	4.88	4.76
2427	92711-042150-ac854-ae2775-121306-6a3579-c93763-923691-431608-272349	1	16	0	8	6	4.33	5	4.39
2428	8e302-262624-121306-5315-823574-f81036-431608-272349	6	未知	2	258	6	4.92	4.91	4.91
2429	b2193-fc3373-30514-d72063-121306-a8269-65804-e21602-402923-cd3847-431608-272349	0	40	0	8	0	4.56	4.81	4.58
2430	051388-051388-3c2758-4a3834-0652-121306-6f3045-1d283-1d553-431608-272349	7	36	0	154	6	5	5	5
2431	7e2903-db2797-812352-b2193-fc3373-d72063-121306-402923-84752-28807-e72968-431608-272349	0	40	0	65	7	4.86	4.84	4.84
2432	9b2653-923691-e21103-2d2087-0c3415-fa1254-b2193-fc3373-d72063	0	17	0	8	6	4.32	4.91	4.34
2433	342036-7372-db2797-3a1204-a93677-a54081-a63626-c34009-2c1019-121306-102277-9f1640-87965-431608-272349	7	37	0	455	6	4.83	4.93	4.82
2434	042150-7d2733-663941	0	7	0	8	9	0	0	0
2435	e41687-a93922-e41314-1c3929-f3861-611350-99196-8b2948-ea2006-722888-222440-231497-b6684	0	4	0	8	3	0	0	0
2436	3635-063761-6e4044-d71618-121306-a93922-dd497-d0128-431608-272349	0	38	0	8	10	4.78	4.84	4.74
2437	402923-4b3505-303211-021193-cd3847-5a1952-ac854-121306-9b2195-e21602-431608-272349	1	16	0	8	1	4.56	4.95	4.6
2438	87965-351117-b0540-a7398-d82616-f51944-262624-121306-402923-84752-36950-d72077-431608-272349	6	未知	2	250	7	4.67	4.56	4.61
2439	9d3940-e61012-002989-8c2935-514032-121306-c31718-021794-b2193-c22821-272349	1	69	0	8	3	0	0	0
2440	402923-6c223-a51005-6b3114-121306-102277-9f1640-402923-84752-923691-072768-431608-272349	2	未知	1	100	7	4.96	5	4.96
2441	87965-cf2679-87965-9f3414-1b3561-fa562-db3612-dd650-fa562-9f2562	1	16	0	8	3	4.4	5	4.2
2442	d52609-87965-dc2884-e93671-cf2679-2c1019-121306-251713-a21596-063761-431608-272349	0	106	0	8	6	4.55	5	4.55
2443	492461-15325-922125-cc2898-c53116-66812-121306-c2857-a8269-52727-881768-431608-272349	1	59	0	456	3	4.81	5	4.81
2444	632293-7f3309-de2424-b2193-731761-901869	1	2	0	457	9	4.73	4.88	4.76
2445	e61012-eb2057-11995-ef1573-8e302-262624-121306-b31-a21596-6417-951677-431608-272349	6	未知	2	8	10	5	5	5
2446	b33375-c7871-7e1325-48690-e0770-1d3469	3	25	0	8	3	0	0	0
2447	bb2878-49370	3	84	0	8	9	0	0	0
2448	231660-2e2108-9f1640-c53116-4a3834-431608	1	2	0	8	5	0	0	0
2449	8a2234-3f3083-3f3083-a72217-c21871-2c1019-c62143-341620-4a2318-dd3028-021794-2c1019-121306-8d3794-59550-901869-713861-901015-253623-043726-5a1952-ac854-8c2935-431608-272349	4	66	0	8	0	4.72	4.84	4.75
2450	002989-5315-782390-fc3373	4	66	0	8	6	4.2	5	4.2
2451	cd2378-8d1754-062757-c53116-4a3834-431608	1	2	0	8	8	4.54	5	4.51
2452	6b2044-402923-a43214-a21596-8a2234-c23605	1	73	0	8	4	4.43	4.83	4.43
2453	d8569-af1654-121306-af1654-4a2318-272349	1	33	0	8	4	5	5	5
2454	812439-a92158-eb2057-492461-bc3855-e21602-43819-54938-121306-5315-823574-f81036-431608-272349	0	26	0	8	6	4.59	4.81	4.58
2455	c3176-cb1524-941553-121306-402923-84752-431608-272349	1	23	0	458	3	4.38	4.71	4.55
2456	602975-042150-cf2679-371329-121306-e72968-36950-e33591-102277-f71647-231660-242273-431608-272349	0	26	0	71	8	4.59	4.78	4.76
2457	8a2234-342036-5718-121306-342036-cd3847-652630-431608-272349	1	59	0	8	10	0	0	0
2458	492461-8c2935-8a2234-931572-782390-fc3373	4	63	0	8	8	0	0	0
2459	5a537-402923-d72063-931140	0	68	0	8	5	0	0	0
2460	323291-652630-fc3373-d71618-e52645-7b1223-d82616-d62216-121306-6f3045-5e2725-871632-431608-272349	0	29	0	8	0	4.88	4.5	4.88
2461	043726-5d173-5b1293-121306-d72077-8f2156-713861-431608-272349	0	12	0	8	8	4.5	4.69	4.65
2462	5a3493-713861-031708-59366-e41314	0	12	0	8	10	4.53	4.78	4.54
2463	e42769-363247-c63006-d72063	0	87	0	8	3	0	0	0
2464	8d3794-342036-514032-c53116-4a3834-121306-8d3794-642862-901869-713861-901015-502388-811523-353977-812352-5a1952-ac854-8c2935-431608-272349	7	49	0	8	6	4.93	5	5
2465	e61012-f42916-e21548-c93763-c62143-b2193-fc3373-6d3428-c62143-c23605-3d3014-6d3428-121306-352708-cf2679-e21602-431608-272349	0	26	0	441	4	4.73	5	4.73
2466	042150-fa1551-c63006-d72063-121306-402923-84752-031473-431608-272349	0	87	0	232	3	4.73	5	4.67
2467	402923-e61012-e33426-1c925-961815-121306-c21717-1d553-e21602-431608-272349	0	12	0	191	8	4.73	4.95	4.75
2468	273158-41810-273158-552471-4a3834-121306-fa1551-961181-431608-272349	7	36	0	181	4	0	0	0
2469	2c1019-52727-042150-c34009-2c1019-121306-a8269-65804-e21602-431608-272349	7	37	0	8	6	4.66	5	4.64
2470	141582-323291-2b3552-2e1710-c62143-de2424-c53116-121306-402923-8c2935-514032-431608-272349	1	32	0	8	5	0	0	0
2471	1b955-c23605-563733-1c925-c53116-8b2706-611678-121306-b2193-d0128-431608-272349	7	65	0	8	0	4.43	5	4.86
2472	e13376-002989-031473-6e4044-d71618-8b3036-7f4028	0	38	0	8	4	0	0	0
2473	141582-af1654-2e1710-1e4086-4a2318	1	13	0	8	8	4.82	4.95	4.82
2474	8a2234-66812-231660-973248-c62143-341620-4a2318-66812-121306-402923-84752-431608-272349	0	71	0	314	7	4.57	5	4.57
2475	002989-f63389-f63389-121306-52727-192896-ed2191-431608-272349	1	30	0	8	10	4.58	4.93	4.58
2476	003648-dd3028-b0540-a81828-2e1710-8b2706-021794-2c1019-693510-553768-d71618-121306-79217-cd3847-e21602-431608-272349	0	8	0	459	6	4.6	4.83	4.57
2477	812905-87965-713861-652630-cc1100-d2536-fc3373-dd3028-de2424	0	31	0	8	10	0	0	0
2478	87965-d556-423697-021794-121306-402923-84752-ac854-cc34-d0128-431608-272349	1	35	0	8	3	4.51	5	4.59
2479	31171-833800-c34009-2c1019-121306-251713-a21596-063761-431608-272349	7	37	0	8	1	0	0	0
2480	9b892-361622-633554-11949-361622-b43550-121306-402923-84752-431608-272349	0	15	0	244	3	4.62	4.56	4.61
2481	45430-cc1100	0	34	0	8	3	0	0	0
2482	332202-de3803-e41314-6f228	1	24	0	8	8	4.62	5	4.62
2483	c02692-f51944-2c3401-e72968	6	未知	2	8	2	0	0	0
2484	c52955-cc2258-5b1293-812352-6e4044-121306-903011-513720-111881-431608-272349	0	15	0	8	10	4.42	5	4.5
2485	9f933-5b1293-2c1019-a13945-bc3855-e21602-43819-54938-121306-6f3045-5e2725-871632-431608-272349	0	26	0	8	0	4.69	4.81	4.72
2486	323291-563733-111881-c31718-f51944-121306-3a239-982414-6c223-431608-272349	7	65	0	8	0	5	4.67	5
2487	4d2926-0e2281-d32947-c62143-6d2875-fc3373-b43550-c62143-c53116-fc3373-a23694-b43550-121306-ce141-682644-063761-431608-272349	0	15	0	8	5	4.69	4.88	4.68
2488	d62216-1c925-121306-52727-192896-ed2191-431608-272349	0	21	0	8	10	0	0	0
2489	52727-c93763-0d1431-063761-791908-c53116-641271	1	32	0	8	5	0	0	0
2490	8e302-262624-121306-251713-a21596-063761-431608-272349	6	未知	2	8	1	4.64	5	4.66
2491	3b268-5b1293-552471-fc3373	7	36	0	8	9	0	0	0
2492	002989-103047-87965-021794-121306-cd2378-8d1754-663941-431608-272349	4	44	0	8	6	0	0	0
2493	002989-072336-d62216-1c925-931140-121306-402923-e61012-431608-272349	1	24	0	8	7	4.38	4.81	4.5
2494	021794-553768-d62216-1c925	0	21	0	8	8	0	0	0
2495	9e2776-ac854-5c2699-7e1325-3c1399-c63006-d72063-de2424-b43550-121306-353998-67198-063761-431608-272349	0	87	0	460	10	4.79	4.79	4.79
2496	682644-28807-303211-c31718-d72063-121306-5e2725-a21596-063761-431608-272349	0	90	0	8	0	4.56	4.5	4.52
2497	a93922-e52645-1b3170	1	24	0	8	1	0	0	0
2498	293328-2c3863-fd2565-032517-4e2823-66812-b43550-032517-293328-042150-dd1152-692433-e0770-1d3469-121306-251713-a21596-063761-431608-272349	0	7	0	8	6	4.62	5	4.62
2499	094065-621482-5f1581-c53116-4a3834-431608	1	2	0	8	1	4.78	4.93	4.78
2500	771437-712910-5b1293-121306-402923-84752-431608-272349	0	40	0	8	3	4.77	4.69	4.77
2501	402923-4b3505-5a1952-ac854-0c3415-fa1254-b2193-fc3373-c63006-d72063-121306-942726-b42607-ed2191-431608-272349	1	16	0	8	4	3.93	5	3.86
2502	0e3393-342036-a93677-262624	13	未知	2	8	10	0	0	0
2503	31171-bb973-063761-791908-c53116-641271-121306-923691-072768-f83624-b43550-d0128-431608-272349	1	32	0	461	7	5	5	5
2504	c31718-f51944-231660-d63854-312841-c23605-312841-2f1084-121306-1b955-c23605-563733-1c925-272349	7	65	0	8	0	0	0	0
2505	9b2653-621482-5f38-30514-de2424-032517-641271-641271	7	81	0	8	9	0	0	0
2506	c93835-8d1754-6f178-ae1323-72590-6d3428-121306-402923-84752-431608-272349	0	67	0	8	7	0	0	0
2507	193506-193506-262624	5	未知	1	8	1	0	0	0
2508	342036-833800-1a1215-4a2318-e33426-b43550-c62143-5c1030-022488-8a2234-d72063	0	103	0	8	8	4.9	5	4.9
2509	6b2044-141582-251713-c62143-87965-2e1710-f42916-181057-75935-a93677-b82604-431608-121306-79217-cd3847-e21602-431608-272349	0	57	0	183	6	4.74	4.9	4.74
2510	771437-063761-c62143-6e2940-a11755-d72063-121306-c2857-a8269-431608-272349	1	5	0	418	3	4.74	4.75	4.76
2511	8e302-262624-121306-102277-9f1640-402923-e22943-431608-272349	13	未知	2	8	0	0	0	0
2512	b92083-402923-761971-121306-59366-572883-272349	0	29	0	8	0	4.65	4.9	4.65
2513	0f2124-3e277-99196-a8274-2522-a8274-ea2006-87107-b6684-a8274-603585-0a2432-292238-6b3409-a54081-3c1399-c34009-2c1019-121306-942726-b42607-ed2191-431608-272349	7	37	0	8	4	4.76	4.86	4.77
2514	8a2234-7e3997-de2424-4d2926-9b2195-121306-a43407-6417-361409-094065-231660-242273-431608-272349	6	未知	2	8	1	4.97	5	4.91
2515	c02692-aa3982-021193-121306-231660-c7153-8c2935-431608-272349	6	未知	2	8	3	4.88	5	4.88
2516	a22383-042150-8a2234-931140-121306-352708-cc34-871632-431608-272349	1	16	0	8	4	4.25	4.72	4.27
2517	112909-ed3323-bb2878-11995-262624-121306-3a239-982414-6c223-431608-272349	6	未知	2	8	0	4.63	4.89	4.62
2518	102277-65804-d13754-a13945-121306-ce4073-e21602-431608-272349	0	9	0	8	8	4.41	4.94	4.41
2519	4e3562-68334-43819-6d3428-121306-be2895-4f1911-af2835-251713-a21596-063761-431608-272349	0	26	0	45	6	4.68	5	4.65
2520	962462-443811-962462-443811-dd3028-021794-121306-102277-9f1640-223664-d91077-8c2935-431608-272349	4	19	0	16	2	4.85	5	4.96
2521	ad211-923691-b53745-e41314-121306-402923-e93887-e22943-431608-272349	0	15	0	79	9	0	0	0
2522	c7153-43887-c7153-a72217-6b3322-423697-2c1019-43819-b43550	0	56	0	8	6	0	0	0
2523	842325-45894-11995-262624	6	未知	2	8	6	0	0	0
2524	9b2653-231660-031708-174019-e41314-6f228-121306-be1093-a21596-231660-e72867-431608-272349	1	30	0	8	9	5	5	5
2525	231660-2c1019-231660-0c1027-e52645-7c3361-2c1019-121306-352708-cf2679-ed213-431608-272349	1	16	0	8	9	5	5	5
2526	bc3855-e21602-43819-54938-121306-d32774-a63626-432039-431608-272349	0	29	0	8	0	0	0	0
2527	141582-0b2809-e01010-2e1710	1	13	0	8	0	0	0	0
2528	38860-3f3019-db1604-121306-8c2935-f13620-272349	0	15	0	170	2	4.79	5	4.81
2529	cb1524-531111-bd3656-251116-121306-5e2725-72226-431608-272349	0	4	0	462	0	4.78	5	4.76
2530	3f1985-253623-982162-613072-6d930-ae786-121306-342036-cd3847-652630-431608-272349	0	0	0	94	10	4.79	4.97	4.86
2531	3f1985-253623-982162-613072-6d930-ae786-121306-a93922-dd497-d0128-431608-272349	0	0	0	94	3	4.78	4.94	4.8
2532	041255-5a537-c53116-66812-141582-af1654-4a2318	1	59	0	8	7	4.57	4.92	4.75
2533	7b3565-d3331-e93887-613072-6d930-ae786-121306-a93922-dd497-d0128-431608-272349	0	4	0	78	3	4.89	5	4.89
2534	ce4073-5d2360-061243-121306-b82976-ff2187-431608-272349	1	2	0	388	10	4.45	4.93	4.53
2535	102277-65804-ac854-4f1911-121306-cd2378-8d1754-663941-431608-272349	1	2	0	410	8	4.6	4.91	4.64
2536	243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-251713-a21596-063761-72226-431608-272349	0	0	0	24	1	4.81	4.95	4.83
2537	402923-fe1605-e92321-d72063-3b4047-121306-102277-9f1640-402923-84752-c2857-a8269-431608-272349	1	5	0	7	3	4.42	4.89	4.5
2538	002989-072336-d62216-1c925-931140-121306-79217-cd3847-e21602-431608-272349	0	21	0	297	0	4.77	4.84	4.84
2539	8a2234-2d2779-4a3834-c53116-4a3834-431608-121306-b3244-8f2156-713861-431608-272349	1	2	0	463	0	3.9	4.79	3.9
2540	8e411-e43593-121306-402923-84752-431608-272349	1	2	0	42	7	4.58	4.86	4.54
2541	dc2601-f42595-403983-121306-59366-e41314-272349	0	12	0	464	0	4.89	4.93	4.89
2542	2027-b43042-7e2903-082380-233398-323291-021794-121306-e72968-36950-e33591-431608-272349	1	3	0	128	8	4.77	4.96	4.77
2543	002989-072336-d62216-1c925-931140-121306-5d2360-65804-063761-431608-272349	0	21	0	8	5	4.51	4.94	4.73
2544	87107-611350-87107-611350-112251-f81893-121306-353998-67198-063761-431608-272349	6	未知	2	55	3	4.95	5	4.95
2545	742627-233398-621274-621274-2c1019-121306-6f3045-5e2725-871632-431608-272349	7	36	0	465	0	5	5	4.93
2546	231660-49370-c53116-fc3373	1	16	0	8	6	5	5	5
2547	251713-a21596-063761-c63006-d72063	1	13	0	8	6	4.44	4.84	4.48
2548	af2413-af1654-f11735-231660-2b3552-431608	1	33	0	8	10	4.83	5	4.67
2549	af1654-231402-4a2318-931140-121306-a93922-66812-ed213-431608-272349	1	33	0	8	8	4.6	4.73	4.6
2550	342412-b51826-c53116-d13754-81588-121306-352708-cc34-871632-431608-272349	1	32	0	466	4	4.64	4.64	4.64
2551	6b1586-123068-fa562-121306-6a3579-0a2002-1d2113-4a2318-032517-a93922-dd497-d0128-431608-272349	3	93	0	326	3	4.49	4.91	4.49
2552	b82976-ff2187-b84059-931140-e41314-6f228	1	22	0	8	10	4.72	5	4.74
2553	9e2185-66812-db1604-c53116-66812-431608-121306-c92922-773777-5d2360-612035-5e2725-951677-431608-272349	1	59	0	8	4	4.54	5	4.54
2554	923691-ce4073-031473-612513-5f1581-fc3373-d71618-121306-193994-8c256-223296-431608-272349	0	29	0	29	0	4.78	4.94	4.78
2555	243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-5e2725-a21596-871632-431608-272349	0	0	0	24	0	4.88	4.98	4.88
2556	9067-ce4073-4f1911-e41314-6f228-121306-5e2725-72226-431608-272349	1	13	0	8	6	4.2	4.73	4.27
2557	0c3415-5315-c63006-d72063-121306-59366-e41314-272349	0	17	0	8	0	4.74	5	4.74
2558	652408-5a1952-193506-bd3656-251116-121306-253866-e21602-431608-272349	0	4	0	69	1	4.86	5	4.86
2559	4616-072829-082380-233398-323291-021794-121306-4f55-322951-713861-431608-272349	1	3	0	304	8	4.64	4.93	4.71
2560	87965-d556-87965-042150-c53116-fc3373-b43550	0	70	0	8	0	4.68	4.86	4.68
2561	76918-7d1638-ab404-a21596-91632-b2193-fc3373-30514-d72063-121306-a048-e72867-871632-431608-272349	0	40	0	8	8	4.54	4.78	4.62
